L438P_1	L438P_2	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6
ENST00000565288	0	0	0	0	0	0	0	0
ENST00000567830	1.446	0	1.466	3.633	0	0	0	0
ENST00000577936	1	0	0	0	0	0	0	0
ENST00000579795	0	0	1	0	1	0	0	0
ENST00000226247	2	2	0	0	0	0	0	0
ENST00000329734	0	0	0	0	0	0	1	2
ENST00000558054	0	0	3	1	0	0	0	0
ENST00000558180	0	0	3.043	0	0	0	0	0
ENST00000486737	0	7.411	0	0	0	0	0	0
ENST00000495860	8.482	0	4.165	8.847	0	0	1.123	7.42
ENST00000424944	163.725	240.611	132.759	107.475	8	0	150.422	102.475
ENST00000329468	2	1	5.006	1	2.001	2.001	5	3
ENST00000497933	0	0	0	0	0	0	0	0
ENST00000652194	0	0	0	1	0	0	0	0
ENST00000396398	642.913	693.03	991.974	1029.9	473.774	787.647	1212.755	566.375
ENST00000403363	159.819	114.646	108.416	171.135	101.991	102.684	201.411	112.002
ENST00000402937	75.6	121.324	106.257	136.212	77.235	29.669	120.374	44.041
ENST00000379656	175.186	91.701	242.505	141.997	190.385	216.937	195.588	155.405
ENST00000595712	3.789	6.765	8.162	12.912	2.831	12.803	1.16	8.368
ENST00000600788	12.722	14.816	15.671	17.233	13.791	29.065	12.125	5.55
ENST00000593560	2.137	0	1.445	0	4.505	7.036	0	1.453
ENST00000222250	23.519	192.315	124.42	179.188	38.737	251.951	98.258	97.462
ENST00000596105	0	0	0	0	1.878	0	0	0
ENST00000608009	0	0	0	0	0	0	0	0
ENST00000593460	31.647	33.403	36.796	44.67	33.874	43.209	20.87	34.825
ENST00000594411	0	0	0	0	0	0	0	0
ENST00000257254	0	0	0	0	0	0	0	0
ENST00000606794	0	0	0	2	0	0	0	1
ENST00000611099	0	0	0	0	0	0	0	0
ENST00000591700	0	1	2.229	0	0	0	3.43	1.099
ENST00000293414	114	116.559	147.363	163.967	106.02	105	165.865	163.904
ENST00000589618	0	0	0	0	0	0	0	0
ENST00000295190	7	28.629	5.521	12.514	222.843	28.373	47.107	2
ENST00000457406	0	12.072	0	0	1.766	9.596	10.233	0
ENST00000412034	0	0	0	4.095	0	0	3.659	0
ENST00000425822	0	0	0	1.307	1.032	2.031	0	0
ENST00000436869	0	1.298	2.479	1.084	1.359	0	0	0
ENST00000582937	0	0	0	1	1	1	2	0
ENST00000302079	674.556	673.239	50.366	20.375	0	174.038	0	360.793
ENST00000538948	4.737	10.759	27.577	0	0	0	0	0
ENST00000580640	0	0	0	0	0	0	0	0
ENST00000503781	164	0	0	0	0	0	0	0
ENST00000582913	61.388	36.903	0	0	34.528	9.904	35.158	5.054
ENST00000581680	8.06	9.332	1.57	0	0	15.034	3.205	9.952
ENST00000579151	39.23	26.909	3.015	6.889	1.353	38.736	7.111	12.067
ENST00000643712	0	0	0	0	0	0	0	0
ENST00000579949	158.801	129.849	5.217	23.165	29.279	137.43	22.209	82.199
ENST00000578145	31.298	20.95	1.193	5.375	13.655	20.474	8.387	16.138
ENST00000583325	41.094	3.736	0	0	0	5.635	0	10.056
ENST00000579112	62.822	2.522	0	6.533	12.928	0	0	2.171
ENST00000579899	141.737	56.4	2.066	5.738	23.126	24.21	6.675	24.968
ENST00000383408	5723.013	2826.966	156.997	883.925	906.268	3231.157	1298.03	1838.888
ENST00000268758	50.712	0	440.701	203.869	0	325.588	114.698	307.898
ENST00000487231	65.176	84.436	90.108	69.838	79.364	107.679	82.691	78.37
ENST00000492429	26.208	76.56	32.562	37.221	53.588	40.892	46.971	48.305
ENST00000395346	171.275	172.779	188.264	258.116	141.839	116.298	320.334	279.306
ENST00000308360	1571.959	1408.984	1059.673	1034.624	1150.828	568.393	1231.516	1100.381
ENST00000484580	10.623	20.771	11.549	17.781	19.545	17.661	11.745	18.309
ENST00000582615	1.975	6.882	4.063	1.547	1.632	11.346	5.734	2.012
ENST00000577620	15.474	14.106	31.052	27.364	28.314	30.555	19.043	39.649
ENST00000465444	0	0	0	0	1.851	0	0	0
ENST00000580968	3.014	0	2.73	0	3.262	2.359	0	5.84
ENST00000584080	2.344	8.191	0	5.11	1.616	0	10.992	3.918
ENST00000582721	4.167	15.436	3.989	7.369	10.598	3.651	9.369	5.069
ENST00000577594	4.17	5.816	11.378	16.272	10.28	9.926	5.463	9.05
ENST00000583631	0	2.545	0	0	0	0	0	0
ENST00000584413	1.271	0	0	4.22	0	1.191	0	2.533
ENST00000366175	0	0	15.542	5.998	0	0	2.109	0
ENST00000407356	0	3	0	0	2	0	0	0
ENST00000407568	0	0	5.762	0	0	0	0	0
ENST00000599812	0	0	3.668	0	0	0	0	0
ENST00000342951	0	0	42.109	0	0	4	17.891	8
ENST00000401942	0	0	0	0	0	0	0	0
ENST00000599214	0	0	0	0	0	0	0	0
ENST00000404580	2.001	0	5.167	0	0	0	0	0
ENST00000600817	0	0	0	0	0	0	0	0
ENST00000489220	0	0	0	0	1	0	0	0
ENST00000401992	0	0	0	0	0	0	0	0
ENST00000567004	14.896	19.562	17.279	39.812	19.899	20.166	28.409	23.009
ENST00000542527	261.688	301.16	301.713	325.727	81.55	288.276	186.356	301.551
ENST00000331057	0	7.921	0	0	0	3.244	4.941	0
ENST00000562695	23.898	30.715	33.978	15.765	8.068	40.805	20.92	15.44
ENST00000562186	1.315	0	1.649	1.369	0	1.181	0	0
ENST00000568049	35.148	26.665	21.737	32.98	7.719	22.995	21.375	30
ENST00000569656	2.206	0	6.644	5.373	5.764	9.333	0	0
ENST00000453407	0	0	0	0	0	0	0	0
ENST00000494082	0	0	1	0	0	0	0	0
ENST00000374542	510.424	0	1183.651	701.712	0	23.202	1517.317	1028.635
ENST00000266000	0	0	0	0	0	0	0	0
ENST00000468536	8.361	0	66.565	58.494	0	0	44.74	24.296
ENST00000477162	0	0	0	0	0	0	10.992	4.019
ENST00000490173	16.149	35.727	43.906	25.323	0	0	64.322	58.731
ENST00000446511	0	0	0	0	0	0	2.261	0
ENST00000414083	0	0	0	0	0	0	0	0
ENST00000620164	0	0	0	0	0	0	0	0
ENST00000001146	0	0	0	0	0	0	2	0
ENST00000412253	0	0	4	0	0	1	0	1
ENST00000474509	0	0	0	0	0	0	0	0
ENST00000461519	0	0	0	0	0	0	0	0
ENST00000546307	0	0	0	0	0	0	0	0
ENST00000415083	2005.353	2873.102	2996.96	2818.094	1592.564	1964.94	2670.576	3490.046
ENST00000542420	145.017	96.427	116.434	126.608	16.375	35.649	118.129	70.45
ENST00000579640	84.271	100.127	106.089	140.305	17.92	0	111.305	113.974
ENST00000269138	0	0	0	0	0	0	9.113	0
ENST00000269137	35.155	22.751	34.73	16.091	15.572	5.52	61.497	37.231
ENST00000585121	30.076	77.426	40.109	71.555	20.535	30.931	57.555	107.774
ENST00000580958	46.461	99.158	126.259	111.996	48.14	70.581	81.674	121.076
ENST00000582092	0	0	0	0	0	0	0	0
ENST00000539244	0	0	0	2.552	0	0	0	0
ENST00000585241	14.765	4.242	6.185	0	2.156	3.546	8.648	15.609
ENST00000578954	9.136	21.947	9.13	14.795	7.952	6.074	0	7.11
ENST00000579061	0	9.739	3.326	3.566	0	0	5.41	7.744
ENST00000577636	0	0	0	6.651	0	0	0	0
ENST00000584083	0	0	0	0	0	2.698	1.483	2.806
ENST00000578700	0	4.739	9.567	3.84	0	0	8.601	6.122
ENST00000582792	4.586	6.82	3.291	2.235	3.336	2.184	3.285	2.246
ENST00000581021	5.459	6.46	5.468	8.814	1.035	7.569	6.551	1.123
ENST00000577572	0	0	0	0	2.732	0	0	0
ENST00000582448	3.785	16.071	0	0	12.118	16.788	2.505	14.518
ENST00000581570	0	1.783	0	0	0	0	10.768	2.887
ENST00000577751	0	0	0	0	0	0	0	0
ENST00000580003	8.095	14.206	7.115	14.822	8.489	14.178	9.749	17.393
ENST00000580751	5.254	9.572	14.743	15.344	10.995	0	0	0
ENST00000580642	0	5.462	0	0	10.836	7.87	11.483	0
ENST00000578595	0	0	0	0	0	0	0	0
ENST00000583595	7.497	8.095	4.724	11.084	6.453	7.374	2.336	23.945
ENST00000641449	0	0	2.008	1.009	0	2.04	1.01	0
ENST00000268912	0	0	0	0	0	0	0	0
ENST00000571922	0	0	0	0	0	0	0	0
ENST00000576783	0	0	0	0	0	0	0	0
ENST00000574513	0	0	0	0	0	0	0	0
ENST00000576185	0	0	0	0	0	0	0	0
ENST00000570390	0	0	0	0	0	0	0	0
ENST00000576766	0	0	0	0	0	0	0	0
ENST00000545221	0	0	0	0	0	0	0	1
ENST00000641866	0	0	0	0	0	0	0	0
ENST00000394456	2340.652	2866.525	3261.754	3213.691	1879.792	2345.102	2758.077	2315.035
ENST00000593678	0	0	10.184	0	0	0	11.55	0
ENST00000594213	13.804	15.692	7.401	31.021	19.768	14.628	7.673	23.549
ENST00000594965	12.321	17.787	21.276	29.085	36.64	33.071	27.952	30.697
ENST00000595047	62.605	67.779	55.03	55.145	71.24	48.314	77.768	64.965
ENST00000598607	0	0	0	0	0	0	0	0
ENST00000292174	510.432	226.565	302.73	421.927	93.96	121.593	110.031	35.931
ENST00000409871	609.097	643.852	324.191	0	0	535.532	354.386	0
ENST00000476511	23.309	13.946	3.803	28.529	8.616	21.894	6.37	8.766
ENST00000502881	6.182	3.365	1.223	5.507	0	2.455	1.306	7.814
ENST00000343936	0	0	0	746.381	209.552	0	0	542.677
ENST00000200676	103.5	144.594	113.981	47.42	61.414	92.958	61.345	3.798
ENST00000379780	35.859	68.961	38.918	15.507	0	61.519	40.153	36.342
ENST00000569082	0	2.049	3.11	0	0	1.038	0	2.132
ENST00000566128	0	0	0	0	0	17.489	0	0
ENST00000650358	43.642	50.396	67.992	27.073	12.586	41.996	29.502	36.728
ENST00000380822	0	0	0	0	0	0	0	0
ENST00000380818	0	0	0	0	0	0	0	0
ENST00000493119	659.178	649.934	706.969	692.745	559.948	476.617	918.742	719.635
ENST00000369722	239.647	359.123	237.111	364.356	254.889	306.257	462.391	307.855
ENST00000369721	2257.667	3022.989	3512.322	3308.088	2686.377	2648.287	4079.541	3339.838
ENST00000483994	0	0	0	0	0	0	0	0
ENST00000468818	242.608	256.453	140.92	146.475	116.667	98.604	176.187	69.412
ENST00000464154	559.738	682.789	693.497	802.005	606.621	404.271	818.01	723.302
ENST00000513985	97.492	69.964	31.329	37.667	143.049	245.694	86.738	127.337
ENST00000504926	522.689	321.843	282.883	215.061	303.159	815.575	500.667	570.869
ENST00000306315	491.513	73.878	129.211	86.615	257.702	341.407	96.68	140.432
ENST00000505686	57.58	0	0	0	65.408	0	33.321	27.804
ENST00000503896	16.334	3.374	0	15.223	2.367	22.621	3.033	2.776
ENST00000509799	122.773	38.458	37.277	49.073	59.278	70.752	62.272	68.978
ENST00000513986	176.619	108.482	68.825	46.501	111.557	199.499	85.343	139.445
ENST00000511308	0	0	0	0	1.487	0	0	0
ENST00000512940	0	0	3.492	0	0	0	0	0
ENST00000613878	0	0	49.984	10.022	0	70.802	0	49.395
ENST00000334801	246.513	294.937	481.213	218.016	146.943	360.796	410.385	276.153
ENST00000526143	283.638	182.651	260.348	170.978	86.696	137.714	286.446	175.247
ENST00000530293	0	13.087	7.182	12.81	0	0	0	0
ENST00000527266	0	0	0	1.587	1.471	2.83	0	0
ENST00000532899	19.346	21.291	26.68	20.029	8.931	14.682	31.476	7.669
ENST00000504875	9.609	0	0	21.604	18.567	0	0	0
ENST00000286301	0	10	12.514	0	0	9	35.494	18.01
ENST00000509861	1.246	0	2.486	1.145	1.433	0	0	1.99
ENST00000515068	1.999	0	0	2.251	0	0	0	0
ENST00000515239	0	0	0	0	0	0	0	0
ENST00000513609	2.146	0	0	0	1	0	1.506	0
ENST00000502660	0	0	0	0	0	0	0	0
ENST00000511344	0	0	0	0	0	0	0	0
ENST00000543093	0	0	0	0	0	0	0	0
ENST00000225371	17	12	19	13	8	10	9	7
ENST00000227266	1239.229	4714.311	3720.628	2476.372	3181.065	3256.912	5193.936	5279.262
ENST00000533897	80.266	603.31	510.587	219.368	325.407	402.643	365.062	384.975
ENST00000527018	0	7.654	17.895	16.611	3.031	4.618	6.494	6.601
ENST00000533865	2.698	0	6.486	2.771	2.059	2.035	2.073	10.532
ENST00000524463	545.305	1920.008	1214.395	727.27	1306.393	1748.055	1411.552	2334.619
ENST00000528020	35.038	231.393	186.743	68.666	112.188	226.254	161.879	258.124
ENST00000529974	270.82	1314.761	748.755	407.16	597.531	749.677	874.852	1463.756
ENST00000393301	91.11	230.919	165.396	45.245	77.59	176.32	149.882	307.479
ENST00000534131	61.321	204.133	108.152	75.748	108.572	187.307	139.112	320.097
ENST00000311104	0	1	0	2	2	1	1	1
ENST00000399604	219.198	395.073	189.176	506.063	190.009	515.966	145.958	395.089
ENST00000575779	147.219	152.951	404.85	82.28	26.635	155.304	313.487	118.974
ENST00000576772	26.584	28.976	28	37.804	10.356	32.731	29.24	28.421
ENST00000360388	11.018	0	0	16.039	5.031	0	0	0
ENST00000621341	0	9.06	6.025	0	0	6.05	6.009	3.011
ENST00000371325	3.008	1.07	6	6	2.054	2.236	3	7.73
ENST00000403486	0	0	0	0	0	0	0	0
ENST00000320078	0	0	0	0	0	0	0	0
ENST00000593983	0	0	0	0	0	0	0	0
ENST00000593994	0	0	0	1	0	0	0	0
ENST00000306322	0	0	0	0	0	0	0	0
ENST00000599976	0	0	0	0	0	0	0	0
ENST00000594655	0	0	0	0	0	0	0	0
ENST00000595138	0	0	0	0	0	0	0	0
ENST00000598133	0	0	0	0	0	0	0	0
ENST00000595312	0	0	0	0	0	0	0	0
ENST00000597093	0	0	0	0	0	0	0	0
ENST00000488205	0	0	0	0	0	0	0	0
ENST00000599245	0	0	0	0	0	0	0	0
ENST00000290246	919.838	658.442	702.494	877.854	497.509	459.312	744.884	800.789
ENST00000467800	62.652	94.778	54.358	79.222	32.32	117.76	53.758	56.517
ENST00000372176	66.98	56.586	0	78.453	72.538	12.155	58.056	132.48
ENST00000452857	111.892	211.193	303.627	194.035	105.453	263.868	216.411	186.237
ENST00000352077	0	0	7.393	0	0	5.268	0	0
ENST00000464448	0	0	0	0	0	0	0	0
ENST00000425546	15.174	6.566	11.008	18.052	4.077	11.759	1.62	18.439
ENST00000462491	0	0	0	0	0	0	0	0
ENST00000481852	27.432	26.454	39.03	37.795	13.817	35.561	35.221	29.25
ENST00000488853	18.231	12.633	21.023	0	7.288	0	7.409	3.464
ENST00000450812	28.705	16.712	19.32	27.335	0	0	29.302	0
ENST00000480042	18.79	14.26	12.763	19.72	12.909	16.625	22.763	12.362
ENST00000469801	12.498	13.151	5.725	19.846	0	0	7.25	20.083
ENST00000460474	0	0	0	4.282	7.084	4.831	0	0
ENST00000497412	40.916	16.397	10.911	17.273	8.218	8.601	16.024	13.448
ENST00000487583	0	0	0	0	0	0	0	0
ENST00000462593	1.515	5.813	4.363	12.368	0	5.169	1.857	3.796
ENST00000396391	154.336	351.325	311.984	236.315	47.868	208.102	165.446	35.202
ENST00000377697	2	1	1	0	0	2.485	1	0
ENST00000601672	0	0	0	0	0	0	0	0
ENST00000595006	0	1	0	1	0	2.515	0	0
ENST00000596694	0	2	3	0	1	0	0	1
ENST00000259939	3	2.242	9	6	1	1	2	6
ENST00000486622	0	0.758	0	0	0	0	0	0
ENST00000235090	765.275	1236.828	1296.353	1238.03	1076.971	1006.396	1849.482	1392.362
ENST00000449340	37.337	0	34.56	22.004	11.789	17.06	70.755	23.718
ENST00000497278	87.914	98.343	115.344	126.281	136.943	121.077	181.329	130.059
ENST00000459665	36.719	23.566	35.971	16.615	15.29	26.291	55.266	32.449
ENST00000217893	726.693	911.469	1187.962	1175.302	1288.66	876.334	1414.124	1002.921
ENST00000508954	27.975	44.461	46.797	52.596	45.185	62.484	59.641	29.444
ENST00000328663	0	0	0	0	0	0	0	0
ENST00000534788	37.738	21.368	13.725	3.56	17	23.329	16	36.252
ENST00000264031	2.339	3.632	4.275	7.44	0	12.055	0	7.748
ENST00000329621	0	0	0	0	0	0	0	0
ENST00000621162	0	0	0	0	0	0	0	0
ENST00000617923	32.198	50.419	67.244	87.212	15.089	36.91	63.435	52.275
ENST00000614034	56.509	122.159	65.628	89.459	19.432	45.094	51.186	48.867
ENST00000611463	0	0	0	0	0	20.383	0	0
ENST00000622059	0	0	0	18.034	5.621	0	14.21	0
ENST00000611147	30.765	3.531	0	4.395	0	6.21	0	5.789
ENST00000265403	0	0	0	0	0	0	0	0
ENST00000342526	0	2.019	0	0	0	1	0	0
ENST00000407277	0	0	0	0	0	0	0	0
ENST00000418075	0	0	0	0	0	0	0	0
ENST00000498264	0	0	0	0	1	0	0	0
ENST00000496039	0	15.432	0	0	0	0	0	0
ENST00000461831	0	0	11.622	16	0	0	1	0
ENST00000649819	0	25.136	0	0	6.539	5	0	0
ENST00000436535	3.077	7.166	5.965	5.26	2.461	0	0	0
ENST00000453355	5.725	1.265	2.412	3.058	0	2.584	0	3
ENST00000618554	22.198	0	0	0	0	0	0	10
ENST00000511828	1	2	3	3	0	2	0	0
ENST00000292641	0	3	3	0	0	5.231	0	0
ENST00000512120	0	0	0	2	0	1.769	0	0
ENST00000442538	0	0	0	0	0	0	0	0
ENST00000402860	0	0	0	0	0	0	0	0
ENST00000405091	0	0	0	0	0	0	0	0
ENST00000381821	0	0	0	0	0	0	0	0
ENST00000187910	0	0	0	0	0	0	0	0
ENST00000402603	0	0	0	0	0	0	0	0
ENST00000599753	0	0	0	0	0	0	0	0
ENST00000292125	0	0	0	0	0	0	0	0
ENST00000595062	0	0	0	0	0	0	0	0
ENST00000594375	0	0	0	0	0	0	0	0
ENST00000402456	0	0	0	0	0	0	0	0
ENST00000484292	0	0	0	0	0	0	0	0
ENST00000601833	0	0	0	0	0	1	0	0
ENST00000482028	2.151	5.937	0	15.119	4.839	0	18.91	4.732
ENST00000492468	27.449	73.488	32.469	70.866	55.177	135.069	107.679	50.438
ENST00000437136	132.414	225.892	335.095	440.492	459.265	665.739	460.297	398.965
ENST00000468476	242.388	259.65	355.537	405.309	370.32	469.902	371.895	367.746
ENST00000372862	1342.958	1488.663	2147.893	2146.199	2240.475	2098.421	2172.464	2097.342
ENST00000372858	3496.498	2708.625	3370.054	5828.198	4071.876	3058.104	3865.008	3312.414
ENST00000372857	816.502	934.341	964.083	1646.814	1241.556	1031.023	1130.918	1102.185
ENST00000372856	154.063	261.023	204.342	268.558	303.103	155.199	477.15	214.087
ENST00000530186	6.646	1.587	7.043	0	0	4.901	4.434	0
ENST00000421687	334.949	488.023	632.229	735.48	527.042	821.712	624.403	455.299
ENST00000484555	0	0	0	0	0	0	0	0
ENST00000525045	10.347	15.924	21.769	41.124	31.505	6.415	52.312	20.28
ENST00000527718	30.116	27.008	58.322	83.375	85.77	40.89	49.397	0
ENST00000477556	5.375	0	1.746	9.402	0	4.292	2.064	7.42
ENST00000461578	0	0	0	0	0	4.467	0	0
ENST00000483770	9.7	20.432	20.641	33.014	26.995	48.372	37.002	15.498
ENST00000525669	19.596	25.927	11.967	37.377	67.21	52.356	23.006	52.563
ENST00000470443	515.337	361.799	464.091	881.51	413.184	438.845	386.836	384.757
ENST00000513632	91.785	75.342	90.474	180.394	156.985	172.254	93.883	108.982
ENST00000525751	90.222	72.995	105.383	144.982	150.802	163.384	92.267	102.661
ENST00000474378	5.864	2.096	8.089	11.043	5.475	4.205	2.122	5.017
ENST00000529216	0	0	0	0	0	2.873	0	0
ENST00000492519	21.475	10.653	9.957	20.61	29.777	26.856	26.057	36.994
ENST00000451091	40.097	0	0	21.931	9.878	5.081	11.305	12.784
ENST00000531243	3.76	4.089	19.543	0	0	7.088	0	0
ENST00000457167	1716.825	2488.776	2336.866	2403.714	1436.599	1639.334	2870.516	1587.14
ENST00000587727	0	0	5.953	0	0	0	0	0
ENST00000426588	14.532	0	31.757	75.784	0	123.672	34.614	72.748
ENST00000588814	0	11.246	0	0	0	12.299	0	0
ENST00000316603	113.375	245.653	400.707	449.77	146.28	241.508	394.805	428.995
ENST00000585693	0	5.343	3.441	6.753	9.889	1.669	3.184	0
ENST00000586335	25.236	21.155	33.618	26.996	13.094	21.984	14.56	14.255
ENST00000590197	35.84	55.287	46.048	48.78	51.645	66.701	25.191	31.795
ENST00000590847	7.164	12.258	12.268	5.061	2.665	12.799	6.888	0
ENST00000589810	0	6.415	0	0	0	0	0	0
ENST00000588641	0	0	6.138	21.818	2.137	3.419	19.624	0
ENST00000590348	2.156	2.36	4.986	2.514	0	0	8.391	2.092
ENST00000591153	2.469	3.745	1.148	0	1.201	1.133	1.154	0
ENST00000589576	4.483	5.915	4.744	0	10.566	0	4.334	11.716
ENST00000590774	0	0	0	0	0	0	0	0
ENST00000589586	0	0	0	3.117	1.403	0	0	0
ENST00000585866	0	0	8.84	0	8.823	7.314	5.321	8.978
ENST00000589773	3.029	0	0	4.432	0	0	0	0
ENST00000590886	0	5.866	7.117	4.165	0	2.619	5.67	2.83
ENST00000591787	0	9.552	0	0	0	0	0	0
ENST00000589547	1.935	0	1.704	0	0	0	0	0
ENST00000587380	16.536	11.663	21.355	20.233	22.604	37.225	25.072	15.725
ENST00000586240	10.362	15.03	13.991	25.024	22	30.889	23.597	13.984
ENST00000335765	988.103	976.534	1169.082	712.788	842.863	541.648	669.917	859.203
ENST00000484980	535.238	662.92	790.387	523.359	464.179	687.646	504.173	631.777
ENST00000301032	346.296	465.795	612.7	235.584	574.824	588.122	308.451	493.602
ENST00000470125	89.428	67.131	0	192.994	64.617	96.074	40.175	109.406
ENST00000581945	0	0	0	1.746	0	1.85	0	0
ENST00000444148	0	2.56	2.997	0	0	0	0	0
ENST00000487844	20.444	22.123	26.417	23.556	15.048	21.919	33.785	19.179
ENST00000578434	42.767	36.423	42.51	34.976	22.482	35.855	14.965	30.113
ENST00000355524	0	0	0	0	0	0	0	0
ENST00000389484	0	0	0	1	5	0	0	1.211
ENST00000437977	0	0	0	0	0	0	0	1.789
ENST00000442974	0	0	0	0	0	0	0	0
ENST00000434794	0	0	0	0	0	0	0	0
ENST00000486364	0	0	0	0	0	0	0	0
ENST00000346798	0	0	0	0	46.793	0	0	0
ENST00000354192	0	0	0	0	65.818	0	0	0
ENST00000348990	318.978	210.869	423.796	239.801	0	293.023	449.473	353.033
ENST00000357903	1694.434	1128.822	4868.26	3391.219	0	2008.979	3422.609	2321.752
ENST00000440126	0	0	6.219	0	0	13.546	19.062	0
ENST00000439274	0	0	0	0	0	0	0	0
ENST00000464867	0	0	5.226	2.132	0	0	2.006	0
ENST00000358918	285.931	213.854	925.706	368.46	0	119.875	386.764	94.609
ENST00000448850	2.603	0	11.957	2.333	0	0	2.259	0
ENST00000415997	0	0	0	0	0	0	0	0
ENST00000491395	4.907	0	1.849	4.629	0	3.181	4.506	5.426
ENST00000474136	7.256	5.692	2.034	5.684	4.019	4.58	2.015	5.511
ENST00000463070	0	0	0	2.726	0	0	0	0
ENST00000548570	0	0	2.068	0	0	0	0	0
ENST00000462267	0	0	1.127	0	0	0	0	0
ENST00000466453	0	0	1.031	1.032	0	1.012	7.324	0
ENST00000359726	0	0	0	0	0	0	0	0
ENST00000528882	0	0	0	0	0	5.449	0	0
ENST00000532273	5.113	6.673	13.352	4.093	11.517	11.231	8.86	0
ENST00000358252	495.162	432.124	549.105	391.288	368.247	227.079	435.665	447.263
ENST00000532437	32.536	0	14.906	17.223	14.88	0	23.671	0
ENST00000427750	20.823	20.03	19.642	15.614	44.678	13.241	24.684	24.07
ENST00000530920	7.381	5.237	0	2.782	11.679	0	0	0
ENST00000527207	0	0	0	0	0	0	6.12	2.882
ENST00000480479	0	0	10.003	33.925	78.219	104.776	13.903	0
ENST00000482621	110.482	96.814	149.561	134.662	68.516	182.192	181.327	126.849
ENST00000463260	94.064	115.874	116.681	118.692	135.131	102.082	72.699	81.039
ENST00000400809	182.064	269.406	318.571	289.326	294.787	175.641	407.411	349.46
ENST00000496007	181.451	126.277	174.816	236.817	188.009	272.59	76.144	185.103
ENST00000482365	23.436	0	0	27.161	42.941	49.377	0	27.656
ENST00000481223	0	15.379	7.38	70.887	16.541	9.837	15.06	49.077
ENST00000418865	1162.773	1612.891	1402.97	1875.207	1049.974	1689.155	1504.212	1565.88
ENST00000505849	30.671	0	0	0	0	0	0	23.982
ENST00000488340	86.782	55.793	28.884	75.127	18.629	64.201	67.342	47.115
ENST00000492998	0	14.814	0	24.494	11.131	17.639	9.225	0
ENST00000469113	10.895	7.226	16.475	12.371	5.628	18.724	10.656	0
ENST00000480646	42.668	27.782	53.93	32.197	49.967	38.142	51.445	52.089
ENST00000471930	25.251	16.224	6.823	18.405	3.058	7.486	11.372	4.647
ENST00000408918	404.426	444.128	398.568	596.079	290.099	493.214	457.468	426.631
ENST00000473872	59.404	50.945	65.131	61.317	85.169	70.603	56.433	49.768
ENST00000425598	7.648	6.276	2.132	10.67	10.293	7.792	2.55	0
ENST00000463895	25.724	29.693	27.823	38.141	40.852	43.2	36.473	32.512
ENST00000497013	4.231	7.276	7.25	10.328	3.946	8.397	5.706	8.345
ENST00000408952	33.354	11.933	0	0	6.115	0	0	0
ENST00000331483	14390.317	14263.083	13262.691	21935.368	14099.32	7958.465	11411.502	10662.702
ENST00000575069	1046.48	728.136	866.561	1389.014	588.482	775.421	759.138	561.624
ENST00000415593	947.03	1704.677	1246.484	1683.015	1185.74	2007.856	1074.673	972.54
ENST00000576390	0	0	0	0	0	0	0	0
ENST00000473021	293.808	296.741	328.755	639.822	278.041	430.631	222.706	366.169
ENST00000571507	71.09	90.258	57.866	87.386	78.253	115.575	57.926	71.993
ENST00000476482	37.716	63.589	49.376	115.407	20.369	16.438	61.775	11.111
ENST00000439918	0	13.32	0	55.272	0	0	10.221	0
ENST00000571617	0	1.657	0	0	0	0	0	0
ENST00000474712	41.835	42.835	27.644	48.609	25.575	34.14	22.203	33.904
ENST00000478034	55.81	92.656	46.358	115.454	91.945	66.142	46.417	66.28
ENST00000576380	0	0	5.426	33.314	48.169	0	12.666	9.851
ENST00000477607	99.417	167.608	92.831	261.284	121.487	138.036	77.718	135.941
ENST00000472244	0	0	7.371	3.7	2.852	2.53	2.621	9.76
ENST00000570907	3.858	0	0	0	0	0	0	0
ENST00000484286	21.541	22.518	24.665	33.842	17.667	21.236	8.926	35.813
ENST00000574007	328.611	328.663	316.108	718.095	125.659	294.768	116.486	269.043
ENST00000573778	0	0	0	0	0	2.981	0	0
ENST00000576052	2.965	20.462	9.84	8.554	2.658	0	0	0
ENST00000576541	0	0	0	0	2.425	0	0	0
ENST00000574914	33.474	41.742	0	13.347	0	0	0	15.571
ENST00000467086	117.16	122.415	85.572	218.664	58.047	103.187	51.299	72.892
ENST00000471535	2.913	2.627	0	0	0	3.766	0	0
ENST00000466567	155.287	174.242	141.245	188.766	89.612	107.573	79.02	97.136
ENST00000374881	0	0	0	0	0	0	0	0
ENST00000650411	158.166	233.693	222.298	258.737	204.913	267.106	230.778	207.749
ENST00000650793	90.235	112.516	88.922	108.097	96.521	130.545	104.046	78.308
ENST00000636667	4.048	0	0	0	0	0	0	0
ENST00000638011	20.523	16.449	11.758	20.966	24.418	19.748	11.104	36.138
ENST00000637886	0	0	0	0	7.471	0	0	0
ENST00000638155	98.745	62.975	59.118	58.838	34.003	79.803	49.543	40.661
ENST00000635914	66.323	61.997	154.719	96.58	185.224	168.039	107.574	109.727
ENST00000438097	0	0	0	0	0	0	0	0
ENST00000630424	242.018	298.353	178.72	256.828	387.225	335.527	261.268	359.173
ENST00000648336	932.01	1241.905	1433.227	1218.223	702.878	476.631	1108.686	875.072
ENST00000649550	1316.653	902.079	1023.33	1443.225	504.246	943.598	1370.234	1183.989
ENST00000650110	44.824	0	0	19.485	148.406	46.09	12.711	11.655
ENST00000428984	0	0	0	0	0	0	0	0
ENST00000566215	87.142	0	0	0	0	8.713	0	0
